Bwd.IAT.Total,Avg.Fwd.Segment.Size,Fwd.Packet.Length.Mean,Init_Win_bytes_forward,Destination.Port,Fwd.Header.Length,Bwd.IAT.Max,Bwd.IAT.Std,Total.Length.of.Fwd.Packets,Subflow.Fwd.Bytes,Source.Port,Bwd.IAT.Mean,Fwd.Packet.Length.Max,Fwd.IAT.Total,Flow.Duration,Flow.Bytes.s,Flow.Packets.s,Down.Up.Ratio,ProtocolName,source_file
0.0,42.0,84.0,0,53,28,0.0,0.0,42,42,1651,0.0,84.0,0.0,93774.79553222656,2932.5577138208073,21.327692464151326,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,42.0,84.0,0,53,28,0.0,0.0,42,42,1651,0.0,84.0,0.0,1186.1324310302734,231845.94974874373,1686.1523618090453,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,34.0,76.0,0,53,28,0.0,0.0,34,34,38634,0.0,76.0,0.0,396.0132598876953,654018.5045153522,5050.335942203492,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,34.0,76.0,0,53,28,0.0,0.0,34,34,38634,0.0,76.0,0.0,365.0188446044922,709552.4075767472,5479.169170476813,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,34.0,76.0,0,53,28,0.0,0.0,34,34,38634,0.0,76.0,0.0,94437.1223449707,2742.56556710713,21.178112487313747,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,34.0,76.0,0,53,28,0.0,0.0,34,34,15002,0.0,76.0,0.0,444.17381286621094,583105.064949007,4502.741814278046,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,42.0,84.0,0,53,28,0.0,0.0,42,42,34926,0.0,84.0,0.0,429.8686981201172,639730.2273987798,4652.583471991126,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,42.0,84.0,0,53,28,0.0,0.0,42,42,34926,0.0,84.0,0.0,343.7995910644531,799884.6047156727,5817.342579750347,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,42.0,84.0,0,53,28,0.0,0.0,42,42,34926,0.0,84.0,0.0,1292.9439544677734,212692.90060851927,1546.8574589710493,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,42.0,84.0,0,53,28,0.0,0.0,42,42,43909,0.0,84.0,0.0,401.9737243652344,684124.3179122183,4975.449584816133,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,34.0,76.0,0,53,28,0.0,0.0,34,34,46714,0.0,76.0,0.0,391.0064697265625,662393.1317073171,5115.0048780487805,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,34.0,76.0,0,53,28,0.0,0.0,34,34,46714,0.0,76.0,0.0,392.1985626220703,660379.7787234043,5099.457750759879,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,34.0,76.0,0,53,28,0.0,0.0,34,34,46714,0.0,76.0,0.0,2035.1409912109375,127263.91002811621,982.7328959700094,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,47.0,89.0,0,53,28,0.0,0.0,47,47,27070,0.0,89.0,0.0,50353.050231933594,11756.983882270497,39.719540142805734,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,47.0,89.0,0,53,28,0.0,0.0,47,47,16106,0.0,89.0,0.0,50300.83656311035,11769.187958877033,39.76077013134133,1.0,FACEBOOK,facebook_audio2a.pcap
117944164.99137878,55.2,121.52,29200,443,1308,58988759.994506836,15704301.70390501,1380,1380,60694,4536314.038129954,599.0,117965643.88275146,117965643.88275146,449.55461823028423,0.4408063084170837,1.08,FACEBOOK,facebook_audio2a.pcap
0.0,36.0,78.0,0,53,28,0.0,0.0,36,36,5227,0.0,78.0,0.0,535.0112915039062,663537.3975044563,3738.2388591800354,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,36.0,78.0,0,53,28,0.0,0.0,36,36,33706,0.0,78.0,0.0,493.04962158203125,720008.665377176,4056.386847195358,1.0,FACEBOOK,facebook_audio2a.pcap
58476449.966430664,142.77777777777777,209.22222222222223,29200,443,944,58296664.95323181,13015244.232652588,2570,2570,45944,3077707.892970035,1404.0,58476338.148117065,58501744.03190613,167.70440202003553,0.6495532847580624,1.1111111111111112,FACEBOOK,facebook_audio2a.pcap
0.0,35.0,77.0,0,53,28,0.0,0.0,35,35,61176,0.0,77.0,0.0,217307.09075927734,1707.2613631875292,9.203565300202314,1.0,FACEBOOK,facebook_audio2a.pcap
14646385.908126831,218.57142857142858,285.14285714285717,29200,443,736,10054356.098175049,3260336.873441754,3060,3060,46059,1627376.2120140924,1404.0,14701602.935791016,14701602.935791016,562.9998331576255,1.632475050837624,0.7142857142857143,FACEBOOK,facebook_audio2a.pcap
0.0,35.0,77.0,0,53,28,0.0,0.0,35,35,21452,0.0,77.0,0.0,478.0292510986328,692426.2463840399,4183.844389027431,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,35.0,77.0,0,53,28,0.0,0.0,35,35,8116,0.0,77.0,0.0,427.00767517089844,775161.7107761027,4683.756560580681,1.0,FACEBOOK,facebook_audio2a.pcap
15380573.987960815,73.16666666666667,140.5,29200,80,320,10044086.933135986,4026937.8551659007,439,439,57785,3076114.797592163,505.0,15380022.048950195,15425576.92527771,131.92375298879548,0.7779287645530938,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,0.0,60.0,1024,60000,40,0.0,0.0,0,0,60010,0.0,60.0,0.0,0.0,0.0,0.0,0.0,FACEBOOK,facebook_audio2a.pcap
0.0,62.0,104.0,0,137,28,0.0,0.0,62,62,137,0.0,104.0,0.0,0.0,0.0,0.0,0.0,FACEBOOK,facebook_audio2a.pcap
10771491.050720215,82.66666666666667,139.16666666666666,8192,53831,492,10688148.975372314,3070261.610317354,992,992,139,979226.4591563832,287.0,10771760.940551758,10771760.940551758,310.44134923297986,2.228047961002248,1.0,FACEBOOK,facebook_audio2a.pcap
10764856.100082397,75.15384615384616,131.46153846153845,8192,53832,532,10658132.076263428,2943100.521933995,977,977,139,897071.3416735331,262.0,10765145.063400269,10765145.063400269,320.2929435407829,2.41520201045834,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,34.0,76.0,0,53,28,0.0,0.0,34,34,30157,0.0,76.0,0.0,426.0540008544922,607904.161163962,4694.240626748741,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,34.0,76.0,0,53,28,0.0,0.0,34,34,30157,0.0,76.0,0.0,416.04042053222656,622535.6653295129,4807.225214899713,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,34.0,76.0,0,53,28,0.0,0.0,34,34,30157,0.0,76.0,0.0,1423.1204986572266,181994.4272072374,1405.3623722566595,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,40.0,82.0,0,53,28,0.0,0.0,40,40,60955,0.0,82.0,0.0,345.9453582763672,618594.8008270159,5781.259820813232,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,40.0,82.0,0,53,28,0.0,0.0,40,40,36084,0.0,82.0,0.0,330.20973205566406,648072.9646209386,6056.756678700361,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,30.0,72.0,0,53,28,0.0,0.0,30,30,60923,0.0,72.0,0.0,63649.17755126953,3440.73573965029,31.422244197719543,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,30.0,72.0,0,53,28,0.0,0.0,30,30,27181,0.0,72.0,0.0,63580.989837646484,3444.425771904694,31.4559431224173,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,40.0,82.0,0,53,28,0.0,0.0,40,40,34232,0.0,82.0,0.0,324.9645233154297,658533.4233308878,6154.517975055026,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,40.0,82.0,0,53,28,0.0,0.0,40,40,15455,0.0,82.0,0.0,283.0028533935547,756176.1213142376,7067.0665543386685,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,30.0,72.0,0,53,28,0.0,0.0,30,30,9735,0.0,72.0,0.0,273.9429473876953,799436.5326370758,7300.790252393385,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,30.0,72.0,0,53,28,0.0,0.0,30,30,43479,0.0,72.0,0.0,239.84909057617188,913074.1312127237,8338.576540755466,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,33.0,75.0,0,53,28,0.0,0.0,33,33,54307,0.0,75.0,0.0,430.10711669921875,830025.7915742794,4650.0044345898,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,33.0,75.0,0,53,28,0.0,0.0,33,33,54307,0.0,75.0,0.0,441.7896270751953,699427.9201295197,4527.0415542363735,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,33.0,75.0,0,53,28,0.0,0.0,33,33,54307,0.0,75.0,0.0,1585.9603881835938,225100.19963920626,1261.065544197234,1.0,FACEBOOK,facebook_audio2a.pcap
90200357.91397095,68.23076923076923,134.84615384615384,29200,443,684,45055928.94554138,18717939.674427,887,887,34009,10022261.990441216,583.0,90201427.93655396,90226536.03553772,30.035509718921343,0.2549139201236867,0.7692307692307693,FACEBOOK,facebook_audio2a.pcap
41348.934173583984,463.5,505.5,0,443,112,26417.970657348633,5743.503570556641,1854,1854,48755,20674.467086791992,1392.0,95569.84901428223,95569.84901428223,39845.202637402115,73.24485778934212,0.75,FACEBOOK,facebook_audio2a.pcap
0.0,42.0,84.0,0,53,28,0.0,0.0,42,42,22286,0.0,84.0,0.0,379.0855407714844,725429.9371069182,5275.854088050314,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,42.0,84.0,0,53,28,0.0,0.0,42,42,22286,0.0,84.0,0.0,376.9397735595703,729559.5192915876,5305.887413029728,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,42.0,84.0,0,53,28,0.0,0.0,42,42,22286,0.0,84.0,0.0,94385.14709472656,2913.594018389411,21.189774679195715,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,32.0,74.0,0,53,28,0.0,0.0,32,32,13816,0.0,74.0,0.0,396.0132598876953,499983.2582781457,5050.335942203492,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,42.0,84.0,0,53,28,0.0,0.0,42,42,62772,0.0,84.0,0.0,427.9613494873047,642581.3927576601,4673.3192200557105,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,22.0,64.0,0,53,28,0.0,0.0,22,22,53039,0.0,64.0,0.0,323.0571746826172,628371.7431734317,6190.854612546125,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,32.0,74.0,0,53,28,0.0,0.0,32,32,40474,0.0,74.0,0.0,362.8730773925781,545645.3298291721,5511.568988173456,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,22.0,64.0,0,53,28,0.0,0.0,22,22,7099,0.0,64.0,0.0,277.0423889160156,732739.8554216868,7219.111876075732,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,32.0,74.0,0,53,28,0.0,0.0,32,32,19462,0.0,74.0,0.0,300.1689910888672,659628.4289118348,6662.913423351866,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,22.0,64.0,0,53,28,0.0,0.0,22,22,39799,0.0,64.0,0.0,273.9429473876953,741030.2106179286,7300.790252393385,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,32.0,74.0,0,53,28,0.0,0.0,32,32,57495,0.0,74.0,0.0,324.9645233154297,609297.2795304476,6154.517975055026,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,22.0,64.0,0,53,28,0.0,0.0,22,22,27308,0.0,64.0,0.0,272.98927307128906,743618.9624454149,7326.29519650655,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,32.0,74.0,0,53,28,0.0,0.0,32,32,3432,0.0,74.0,0.0,272.0355987548828,727845.9176161262,7351.978965819457,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,22.0,64.0,0,53,28,0.0,0.0,22,22,9602,0.0,64.0,0.0,293.97010803222656,690546.400648824,6803.412814274128,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,41.0,83.0,0,53,28,0.0,0.0,41,41,22278,0.0,83.0,0.0,469.9230194091797,1057620.0345002536,4256.016235413495,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,41.0,83.0,0,53,28,0.0,0.0,41,41,22278,0.0,83.0,0.0,386.95335388183594,870906.0061614295,5168.581638940234,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,41.0,83.0,0,53,28,0.0,0.0,41,41,22278,0.0,83.0,0.0,1622.915267944336,306239.03158513294,1232.3502277067723,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,41.0,83.0,0,53,28,0.0,0.0,41,41,12607,0.0,83.0,0.0,433.20655822753906,1147258.7165657678,4616.735277930655,1.0,FACEBOOK,facebook_audio2a.pcap
59031204.93888855,261.1111111111111,327.55555555555554,29200,443,944,58899791.00227356,13489904.203593632,4700,4700,37112,3279511.3854938084,2742.0,59031497.955322266,59056818.96209717,207.32576212508556,0.6265152890091609,1.0555555555555556,FACEBOOK,facebook_audio2a.pcap
0.0,47.0,89.0,0,53,28,0.0,0.0,47,47,53956,0.0,89.0,0.0,625.8487701416016,838860.8,3195.6601904761906,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,47.0,89.0,0,53,28,0.0,0.0,47,47,51160,0.0,89.0,0.0,603.9142608642578,869328.7011448875,3311.728385313857,1.0,FACEBOOK,facebook_audio2a.pcap
58923316.00189209,58.26086956521739,124.6086956521739,29200,443,1204,58718395.948410034,11087642.500879163,1340,1340,43526,2182345.037107114,409.0,58923296.92840576,58948568.82095337,256.17246189414396,0.8651609533541714,1.2173913043478262,FACEBOOK,facebook_audio2a.pcap
0.0,47.0,89.0,0,53,28,0.0,0.0,47,47,24638,0.0,89.0,0.0,444.17381286621094,1181969.726247987,4502.741814278046,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,47.0,89.0,0,53,28,0.0,0.0,47,47,14698,0.0,89.0,0.0,459.90943908691406,1141529.0824261275,4348.6822187662,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,34.0,76.0,0,53,28,0.0,0.0,34,34,28302,0.0,76.0,0.0,411.03363037109375,630118.7563805104,4865.781902552204,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,34.0,76.0,0,53,28,0.0,0.0,34,34,31280,0.0,76.0,0.0,446.08116149902344,580611.8311063602,4483.489043292357,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,34.0,76.0,0,53,28,0.0,0.0,34,34,31280,0.0,76.0,0.0,332.83233642578125,778169.5816618911,6009.031518624642,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,34.0,76.0,0,53,28,0.0,0.0,34,34,31280,0.0,76.0,0.0,1396.17919921875,185506.27322404372,1432.48087431694,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,42.0,84.0,0,53,28,0.0,0.0,42,42,51890,0.0,84.0,0.0,355.00526428222656,774636.4002686366,5633.719274680994,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,34.0,76.0,0,53,28,0.0,0.0,34,34,47287,0.0,76.0,0.0,422.0008850097656,613742.788700565,4739.326553672317,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,34.0,76.0,0,53,28,0.0,0.0,34,34,47287,0.0,76.0,0.0,420.8087921142578,615481.4368271955,4752.752407932011,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,34.0,76.0,0,53,28,0.0,0.0,34,34,47287,0.0,76.0,0.0,1221.8952178955078,211965.80214634148,1636.8015609756098,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,34.0,76.0,0,53,28,0.0,0.0,34,34,59441,0.0,76.0,0.0,406.02684020996094,637888.864357017,4925.782736347622,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,34.0,76.0,0,53,28,0.0,0.0,34,34,59441,0.0,76.0,0.0,93582.1533203125,2767.6217185716614,21.371596282406653,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,34.0,76.0,0,53,28,0.0,0.0,34,34,59441,0.0,76.0,0.0,1216.888427734375,212837.9184952978,1643.5360501567397,1.0,FACEBOOK,facebook_audio2a.pcap
686929488.8973236,326.50132625994695,381.20159151193633,2043,443,15116,50339747.9057312,9064988.986405648,123091,123091,2309,2525476.062122513,1404.0,686929891.1094666,686929903.9840698,415.7789584403119,0.946239195921035,0.7241379310344828,FACEBOOK,facebook_audio2b.pcapng
0.0,0.0,60.0,65535,80,40,0.0,0.0,0,0,80,0.0,60.0,0.0,0.0,0.0,0.0,0.0,FACEBOOK,facebook_audio2b.pcapng
15879.86946105957,19.0,76.0,205,443,160,15738.01040649414,7798.0756759643555,76,76,2504,7939.934730529785,99.0,154716.96853637695,154716.96853637695,3011.951464718845,45.24390612238608,0.75,FACEBOOK,facebook_audio2b.pcapng
0.0,37.0,79.0,0,53,28,0.0,0.0,37,37,50765,0.0,79.0,0.0,427.00767517089844,1156887.8704634283,4683.756560580681,1.0,FACEBOOK,facebook_audio2b.pcapng
280505171.06056213,235.57692307692307,575.8076923076923,8192,443,1052,239976048.94638062,37825022.815216295,6125,6125,2517,7012629.276514053,4585.0,280505190.13404846,280530575.9906769,99.75383218451745,0.2388331459534973,1.5769230769230769,FACEBOOK,facebook_audio2b.pcapng
643456509.8285675,2.3529411764705883,56.35294117647059,255,5228,680,45053098.20175171,12963201.13652563,40,40,2295,40216031.86428547,79.0,643455590.9633636,643494622.9457855,3.2432283434570826,0.05283649433518966,1.0,FACEBOOK,facebook_audio2b.pcapng
0.0,20.0,62.0,0,443,16800,0.0,0.0,12000,12000,50768,0.0,62.0,633815353.8703918,633815353.8703918,58.69217236982079,0.9466479414487224,0.0,FACEBOOK,facebook_audio2b.pcapng
0.0,20.0,62.0,0,443,16800,0.0,0.0,12000,12000,50769,0.0,62.0,633845331.9072723,633845331.9072723,58.68939649372086,0.9466031692535621,0.0,FACEBOOK,facebook_audio2b.pcapng
625125612.0204926,35.8421052631579,77.84210526315789,0,50011,2128,10092983.00743103,3801961.4386862577,2724,2724,50768,8335008.160273234,182.0,625126917.1237946,625206308.1264496,18.816188907711247,0.24311974787250165,1.0,FACEBOOK,facebook_audio2b.pcapng
0.0,20.0,62.0,0,3478,16800,0.0,0.0,12000,12000,50768,0.0,62.0,633815379.858017,633815379.858017,58.69216996333111,0.9466479026343727,0.0,FACEBOOK,facebook_audio2b.pcapng
0.0,20.0,62.0,0,3478,16800,0.0,0.0,12000,12000,50769,0.0,62.0,633848098.9933014,633848098.9933014,58.689140283109275,0.9465990368243431,0.0,FACEBOOK,facebook_audio2b.pcapng
625105350.9712219,36.270270270270274,78.27027027027027,0,50011,2072,10099271.059036255,3598253.682619979,2684,2684,50769,8563086.99960578,182.0,625107275.0091553,625187125.9212494,18.3816964929754,0.23672912295164977,1.0,FACEBOOK,facebook_audio2b.pcapng
625124459.028244,20.0,62.0,0,3478,1764,10100184.917449951,4263.380366014296,1260,1260,50768,10082652.564971678,62.0,625126745.9392548,625206259.9658966,13.70427736994726,0.2015334907345185,1.0,FACEBOOK,facebook_audio2b.pcapng
625121447.0863342,20.0,62.0,0,3478,1764,10100238.800048828,4110.292613648707,1260,1260,50769,10082603.985263456,62.0,625123772.8595734,625203213.93013,13.70434413818852,0.2015344726204194,1.0,FACEBOOK,facebook_audio2b.pcapng
634097756.8626404,110.16490773127488,152.16490773127487,0,50768,928592,110141.99256896973,3970.9851117160815,3653509,3653509,38766,19131.600194986735,823.0,634400786.8766785,634400786.8766785,13754.123860656844,104.52225371039751,0.9994270896152454,FACEBOOK,facebook_audio2b.pcapng
30246891.021728516,67.80952380952381,122.38095238095238,8192,3478,852,30001420.974731445,7721754.96469211,1424,1424,2518,2160492.215837751,194.0,30327424.04937744,30327424.04937744,131.43219791797068,1.1870444367905029,0.7142857142857143,FACEBOOK,facebook_audio2b.pcapng
30248856.06765747,159.0,213.75,8192,443,652,29839418.172836304,6829637.045040989,2544,2544,2520,1680492.0037587483,1174.0,30328641.176223755,30328641.176223755,177.9835756120779,1.1540246658804607,1.1875,FACEBOOK,facebook_audio2b.pcapng
634095046.043396,200.54879443438483,242.54879443438483,0,50769,587608,490739.8223876953,161909.10252019492,4208717,4208717,57275,324677.4429305663,1165.0,634395552.8736115,634395552.8736115,8357.698877274945,36.16040480751961,0.09310969217573621,FACEBOOK,facebook_audio2b.pcapng
30246753.931045532,67.80952380952381,122.38095238095238,8192,3478,852,29999300.956726074,7988470.999396534,1424,1424,2521,2326673.3793111946,194.0,30326626.777648926,30326626.777648926,129.4571937982073,1.1541013201572226,0.6666666666666666,FACEBOOK,facebook_audio2b.pcapng
30261352.06222534,149.64705882352942,204.35294117647058,8192,443,692,29840733.05130005,6350469.427384106,2544,2544,2523,1441016.7648678734,1174.0,30341682.195663452,30341682.195663452,185.02599703593145,1.285360506662153,1.2941176470588236,FACEBOOK,facebook_audio2b.pcapng
0.0,42.0,84.0,0,53,28,0.0,0.0,42,42,55031,0.0,84.0,0.0,396.0132598876953,694421.1920529802,5050.335942203492,1.0,FACEBOOK,facebook_audio2b.pcapng
639885023.8323212,156.3548387096774,210.5483870967742,8192,443,2492,50374465.227127075,17743355.60865879,9694,9694,2525,8765548.271675633,1295.0,639844558.0005646,640021786.9281769,45.34845624443886,0.21249276630525374,1.1935483870967742,FACEBOOK,facebook_audio2b.pcapng
0.0,40.0,82.0,0,53,28,0.0,0.0,40,40,51005,0.0,82.0,0.0,1281.0230255126953,211549.67131956076,1561.252186860227,1.0,FACEBOOK,facebook_audio2b.pcapng
65559951.066970825,116.5,171.7,8192,443,412,63461033.10585022,18973194.54943979,1165,1165,2527,6555995.1066970825,586.0,65560006.856918335,65699379.92095947,49.467742373062826,0.31963771994902135,1.1,FACEBOOK,facebook_audio2b.pcapng
0.0,41.0,83.0,0,53,28,0.0,0.0,41,41,62718,0.0,83.0,0.0,1178.0261993408203,286071.73608581256,1697.7551103015585,1.0,FACEBOOK,facebook_audio2b.pcapng
50866.84226989746,572.25,614.25,0,443,112,30994.892120361328,5561.470985412598,2289,2289,62721,25433.42113494873,1392.0,105339.05029296875,105339.05029296875,46611.394220323025,66.4520895198088,0.75,FACEBOOK,facebook_audio2b.pcapng
240087059.0209961,108.5,164.0,8192,443,332,239908538.10310364,75388969.2520088,868,868,2529,26676339.891221788,571.0,240086941.00379944,240113189.9356842,9.162345477935983,0.07496464481947622,1.25,FACEBOOK,facebook_audio2b.pcapng
0.0,47.0,89.0,0,53,28,0.0,0.0,47,47,56299,0.0,89.0,0.0,559.8068237304688,937823.5093696764,3572.6609880749575,1.0,FACEBOOK,facebook_audio2b.pcapng
240091085.91079712,108.5,164.0,8192,443,332,239912785.05325317,75390312.58479632,868,868,2531,26676787.323421903,571.0,240092430.1147461,240117809.05723572,9.162169222840097,0.07496320273232807,1.25,FACEBOOK,facebook_audio2b.pcapng
109821.08116149902,297.0,339.0,0,443,224,28423.070907592773,12920.855963122045,2376,2376,56302,18303.513526916504,1392.0,167490.95916748047,167490.95916748047,43560.56014166387,89.55707265967078,0.875,FACEBOOK,facebook_audio2b.pcapng
0.0,32.0,74.0,0,53,28,0.0,0.0,32,32,58221,0.0,74.0,0.0,380.9928894042969,519694.7384230288,5249.441802252816,1.0,FACEBOOK,facebook_audio2b.pcapng
0.0,32.0,74.0,0,53,28,0.0,0.0,32,32,53012,0.0,74.0,0.0,411.9873046875,480597.3333333333,4854.518518518518,1.0,FACEBOOK,facebook_audio2b.pcapng
0.0,50.0,92.0,0,137,252,0.0,0.0,450,450,137,0.0,92.0,85266637.08686829,85266637.08686829,9.710714862091335,0.10555124850099276,0.0,FACEBOOK,facebook_audio2b.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,53370,0.0,64.0,410633.0871582031,410633.0871582031,311.7137999907102,4.870528124854847,0.0,FACEBOOK,facebook_audio2b.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,62322,0.0,64.0,410535.0971221924,410535.0971221924,311.78820251244406,4.871690664256938,0.0,FACEBOOK,facebook_audio2b.pcapng
1732.8262329101562,0.4,56.8,8192,13111,212,1177.7877807617188,463.32405933613285,2,2,2532,577.6087443033854,66.0,3324.0318298339844,3324.0318298339844,159444.9232534787,2707.55530053077,0.8,FACEBOOK,facebook_audio2b.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,51335,0.0,64.0,410475.0156402588,410475.0156402588,311.8338391444986,4.872403736632791,0.0,FACEBOOK,facebook_audio2b.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,51856,0.0,64.0,410421.84829711914,410421.84829711914,311.87423508539973,4.873034923209371,0.0,FACEBOOK,facebook_audio2b.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,64378,0.0,64.0,410387.0391845703,410387.0391845703,311.90068832176837,4.873448255027631,0.0,FACEBOOK,facebook_audio2b.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,56520,0.0,64.0,410218.9540863037,410218.9540863037,312.02848801830544,4.8754451252860225,0.0,FACEBOOK,facebook_audio2b.pcapng
0.0,0.0,60.0,1024,60000,40,0.0,0.0,0,0,60010,0.0,60.0,0.0,0.0,0.0,0.0,0.0,FACEBOOK,facebook_audio2b.pcapng
5842577936.172485,109.4884262443261,151.48842624432612,0,55618,8549688,919979.0954589844,3960.672578460328,33431853,33431853,52942,19143.56560715498,222.0,5842600240.945816,5842600240.945816,13622.600677385302,104.49884894078656,0.9995185789235818,FACEBOOK,facebook_audio3.pcapng
5841964219.8085785,104.0,146.0,0,39490,170128,1132768.154144287,3468.656637765472,631904,631904,52942,961640.2007915355,146.0,5841962924.003601,5841964798.927307,262.09538275224594,2.0801220853352853,1.0,FACEBOOK,facebook_audio3.pcapng
0.0,20.0,62.0,0,443,154000,0.0,0.0,110000,110000,52942,0.0,62.0,5839932948.112488,5839932948.112488,58.39108137538015,0.9417916350867767,0.0,FACEBOOK,facebook_audio3.pcapng
0.0,20.0,62.0,0,3478,154000,0.0,0.0,110000,110000,52942,0.0,62.0,5839933098.79303,5839933098.79303,58.391079868787585,0.9417916107868965,0.0,FACEBOOK,facebook_audio3.pcapng
5837941409.826279,20.0,62.0,0,50017,16240,10100898.027420044,1962.4571806423764,11600,11600,52942,10082800.362394264,62.0,5837940959.215164,5838022191.047668,13.511425174258289,0.19869742903321014,1.0,FACEBOOK,facebook_audio3.pcapng
5838019498.1098175,20.0,62.0,0,3478,16296,10105260.848999023,584881.6958847006,11640,11640,52942,10048226.33065373,62.0,5838018893.003464,5838100068.092346,13.557835439066679,0.19937993292745115,1.0,FACEBOOK,facebook_audio3.pcapng
3215504451.0364532,61.0,103.0,0,3544,2968,45253800.86898804,4282097.215650363,6466,6466,55755,36959821.27628107,103.0,3215497019.0525055,3215544419.0502167,7.527807688363324,0.060331929750577745,0.8301886792452831,FACEBOOK,facebook_audio3.pcapng
5830076915.025711,121.91522762951334,178.1098901098901,65535,443,25480,45005958.08029175,18409485.234727602,77660,77660,49244,11777933.161668103,604.0,5830071327.924728,5830081918.954849,34.215642725610365,0.19433689195967788,0.7786499215070644,FACEBOOK,facebook_audio3.pcapng
5817804080.963135,208.30227001194743,264.9617682198327,65535,443,33480,45006925.106048584,16245309.17791194,174349,174349,49216,8991969.213235138,1474.0,5817812177.8965,5817813673.9730835,61.61249226725551,0.2552505259223725,0.7741935483870968,FACEBOOK,facebook_audio3.pcapng
120035182.95288086,0.6,54.6,62865,443,200,45007047.176361084,20343750.93158001,3,3,49223,24007036.590576172,55.0,120035760.8795166,120035760.8795166,5.481699746631787,0.09163935746648885,1.2,FACEBOOK,facebook_audio3.pcapng
59997948.16970825,0.5,54.5,63683,443,160,45001720.19004822,18371759.106838387,2,2,49241,14999487.042427063,55.0,59997959.13696289,59998104.095458984,9.45029861440095,0.1500047399111262,1.25,FACEBOOK,facebook_audio3.pcapng
